t_s,tv_s,vision_age_ms,held,pose_x_mm,pose_y_mm,pose_theta_rad,ref_x_mm,ref_y_mm,ref_theta_rad,ref_vx_mm_s,ref_vy_mm_s,ref_omega_rad_s,cmd_world_vx_mm_s,cmd_world_vy_mm_s,cmd_omega_rad_s,cmd_body_vx_mm_s,cmd_body_vy_mm_s,near_goal,pred_x_mm,pred_y_mm,pred_theta_rad
-0.2998,-0.3070,7.2,0,-395.0,-828.8,1.3632,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.0,0.0,0.0000,0.0,0.0,0,0.0,0.0,0.0000
-0.2922,-0.2994,7.2,0,-394.6,-828.9,1.3637,-395.0,-828.8,1.3632,0.0,0.0,0.0000,-1.0,0.3,-0.0021,0.1,1.0,0,0.0,0.0,0.0000
-0.2835,-0.2889,5.4,0,-394.6,-828.9,1.3635,-395.0,-828.8,1.3632,0.0,0.0,0.0000,-1.2,0.3,-0.0012,0.0,1.2,0,0.0,0.0,0.0000
-0.2759,-0.2793,3.3,0,-394.6,-828.9,1.3625,-395.0,-828.8,1.3632,0.0,0.0,0.0000,-1.1,0.4,0.0026,0.2,1.1,0,0.0,0.0,0.0000
-0.2679,-0.2721,4.2,0,-394.5,-828.8,1.3640,-395.0,-828.8,1.3632,0.0,0.0,0.0000,-1.3,0.0,-0.0034,-0.2,1.3,0,0.0,0.0,0.0000
-0.2601,-0.2634,3.3,0,-394.2,-829.0,1.3636,-395.0,-828.8,1.3632,0.0,0.0,0.0000,-2.3,0.5,-0.0017,0.0,2.3,0,0.0,0.0,0.0000
-0.2506,-0.2566,5.9,0,-394.7,-828.9,1.3636,-395.0,-828.8,1.3632,0.0,0.0,0.0000,-0.9,0.3,-0.0016,0.1,0.9,0,0.0,0.0,0.0000
-0.2443,-0.2464,2.1,0,-394.4,-828.9,1.3615,-395.0,-828.8,1.3632,0.0,0.0,0.0000,-1.6,0.4,0.0066,0.1,1.6,0,0.0,0.0,0.0000
-0.2359,-0.2382,2.3,0,-394.9,-828.7,1.3636,-395.0,-828.8,1.3632,0.0,0.0,0.0000,-0.2,-0.2,-0.0016,-0.2,0.2,0,0.0,0.0,0.0000
-0.2276,-0.2299,2.3,0,-394.7,-828.9,1.3637,-395.0,-828.8,1.3632,0.0,0.0,0.0000,-0.8,0.3,-0.0020,0.1,0.8,0,0.0,0.0,0.0000
-0.2203,-0.2214,1.1,0,-394.6,-829.0,1.3634,-395.0,-828.8,1.3632,0.0,0.0,0.0000,-1.0,0.6,-0.0010,0.4,1.1,0,0.0,0.0,0.0000
-0.2120,-0.2131,1.1,0,-394.9,-829.1,1.3647,-395.0,-828.8,1.3632,0.0,0.0,0.0000,-0.1,0.8,-0.0064,0.8,0.2,0,0.0,0.0,0.0000
-0.2034,-0.2046,1.2,0,-394.9,-828.7,1.3671,-395.0,-828.8,1.3632,0.0,0.0,0.0000,-0.1,-0.2,-0.0158,-0.3,0.0,0,0.0,0.0,0.0000
-0.1957,-0.1959,0.2,0,-394.7,-828.8,1.3636,-395.0,-828.8,1.3632,0.0,0.0,0.0000,-0.8,-0.0,-0.0017,-0.2,0.7,0,0.0,0.0,0.0000
-0.1873,-0.1874,0.1,0,-394.9,-828.8,1.3620,-395.0,-828.8,1.3632,0.0,0.0,0.0000,-0.2,-0.1,0.0045,-0.1,0.2,0,0.0,0.0,0.0000
-0.1795,-0.1874,7.8,0,-394.9,-828.8,1.3620,-395.0,-828.8,1.3632,0.0,0.0,0.0000,-0.2,-0.1,0.0045,-0.1,0.2,0,0.0,0.0,0.0000
-0.1721,-0.1753,3.3,0,-394.4,-828.9,1.3621,-395.0,-828.8,1.3632,0.0,0.0,0.0000,-1.5,0.4,0.0041,0.1,1.6,0,0.0,0.0,0.0000
-0.1635,-0.1706,7.1,0,-395.1,-828.9,1.3678,-395.0,-828.8,1.3632,0.0,0.0,0.0000,0.4,0.3,-0.0185,0.4,-0.3,0,0.0,0.0,0.0000
-0.1562,-0.1618,5.6,0,-394.6,-829.1,1.3652,-395.0,-828.8,1.3632,0.0,0.0,0.0000,-1.2,1.0,-0.0083,0.7,1.4,0,0.0,0.0,0.0000
-0.1476,-0.1534,5.8,0,-394.7,-829.0,1.3620,-395.0,-828.8,1.3632,0.0,0.0,0.0000,-0.7,0.7,0.0045,0.5,0.9,0,0.0,0.0,0.0000
-0.1392,-0.1450,5.8,0,-394.5,-828.9,1.3633,-395.0,-828.8,1.3632,0.0,0.0,0.0000,-1.3,0.3,-0.0006,0.1,1.3,0,0.0,0.0,0.0000
-0.1319,-0.1367,4.8,0,-394.6,-829.0,1.3621,-395.0,-828.8,1.3632,0.0,0.0,0.0000,-1.1,0.5,0.0041,0.3,1.2,0,0.0,0.0,0.0000
-0.1242,-0.1367,12.4,0,-394.6,-829.0,1.3621,-395.0,-828.8,1.3632,0.0,0.0,0.0000,-1.1,0.5,0.0041,0.3,1.2,0,0.0,0.0,0.0000
-0.1154,-0.1197,4.3,0,-394.6,-828.9,1.3625,-395.0,-828.8,1.3632,0.0,0.0,0.0000,-1.1,0.4,0.0028,0.1,1.1,0,0.0,0.0,0.0000
-0.1078,-0.1124,4.6,0,-394.6,-828.9,1.3610,-395.0,-828.8,1.3632,0.0,0.0,0.0000,-1.2,0.2,0.0088,-0.1,1.2,0,0.0,0.0,0.0000
-0.0992,-0.1029,3.8,0,-394.5,-829.1,1.3647,-395.0,-828.8,1.3632,0.0,0.0,0.0000,-1.3,0.8,-0.0062,0.5,1.5,0,0.0,0.0,0.0000
-0.0914,-0.1029,11.6,0,-394.5,-829.1,1.3647,-395.0,-828.8,1.3632,0.0,0.0,0.0000,-1.3,0.8,-0.0062,0.5,1.5,0,0.0,0.0,0.0000
-0.0840,-0.0863,2.3,0,-394.4,-828.8,1.3638,-395.0,-828.8,1.3632,0.0,0.0,0.0000,-0.2,7.0,-0.0027,6.8,1.7,0,0.0,0.0,0.0000
-0.0756,-0.0863,10.7,0,-394.4,-828.8,1.3638,-395.0,-828.8,1.3632,0.0,0.0,0.0000,-0.3,6.8,-0.0027,6.6,1.7,0,0.0,0.0,0.0000
-0.0673,-0.0690,1.7,0,-394.6,-828.9,1.3629,-395.0,-828.8,1.3632,0.0,0.0,0.0000,2.7,17.3,0.0012,17.5,1.0,0,0.0,0.0,0.0000
-0.0592,-0.0606,1.4,0,-394.8,-828.9,1.3626,-395.0,-828.8,1.3632,0.0,0.0,0.0000,4.7,25.4,0.0023,25.8,0.6,0,0.0,0.0,0.0000
-0.0521,-0.0523,0.2,0,-394.6,-828.8,1.3607,-395.0,-828.8,1.3632,0.0,0.0,0.0000,5.2,32.2,0.0097,32.6,1.7,0,0.0,0.0,0.0000
-0.0438,-0.0523,8.5,0,-394.6,-828.8,1.3607,-395.0,-828.8,1.3632,0.0,0.0,0.0000,6.6,40.5,0.0097,41.0,2.0,0,0.0,0.0,0.0000
-0.0357,-0.0434,7.7,0,-394.7,-828.9,1.3630,-395.0,-828.8,1.3632,0.0,0.0,0.0000,8.7,48.9,0.0008,49.6,1.6,0,0.0,0.0,0.0000
-0.0279,-0.0354,7.5,0,-394.5,-828.9,1.3606,-395.0,-828.8,1.3632,0.0,0.0,0.0000,9.9,56.8,0.0103,57.6,2.2,0,0.0,0.0,0.0000
-0.0200,-0.0266,6.5,0,-395.1,-828.8,1.3635,-395.0,-828.8,1.3632,0.0,0.0,0.0000,13.3,63.8,-0.0014,65.1,0.1,0,0.0,0.0,0.0000
-0.0116,-0.0186,6.9,0,-394.5,-828.8,1.3631,-395.0,-828.8,1.3632,0.0,0.0,0.0000,13.2,71.8,0.0001,73.0,1.9,0,0.0,0.0,0.0000
-0.0043,-0.0097,5.4,0,-395.1,-828.8,1.3652,-395.0,-828.8,1.3632,0.0,0.0,0.0000,16.6,79.0,-0.0082,80.7,-0.1,0,0.0,0.0,0.0000
0.0045,-0.0018,6.3,0,-395.2,-828.7,1.3642,-395.0,-828.8,1.3632,0.0,0.0,0.0000,18.6,87.7,-0.0044,89.7,-0.2,0,0.0,0.0,0.0000
0.0122,0.0079,4.3,0,-394.1,-828.9,1.3622,-395.0,-828.7,1.3632,1.3,6.0,0.0000,16.3,95.7,0.0040,97.0,3.9,0,0.0,0.0,0.0000
0.0207,0.0152,5.5,0,-394.5,-828.6,1.3630,-394.9,-828.7,1.3632,3.0,14.1,-0.0000,18.4,103.7,0.0007,105.2,3.4,0,0.0,0.0,0.0000
0.0285,0.0241,4.4,0,-394.4,-828.5,1.3640,-394.9,-828.5,1.3632,5.0,23.3,0.0000,19.3,111.9,-0.0033,113.5,4.1,0,0.0,0.0,0.0000
0.0364,0.0321,4.3,0,-394.4,-828.3,1.3650,-394.9,-828.3,1.3632,6.3,31.3,0.0000,20.6,120.1,-0.0072,121.8,4.4,0,0.0,0.0,0.0000
0.0441,0.0406,3.5,0,-394.4,-828.5,1.3647,-394.8,-828.0,1.3632,7.7,39.9,0.0000,22.1,129.3,-0.0063,131.1,4.8,0,0.0,0.0,0.0000
0.0520,0.0493,2.7,0,-394.1,-828.4,1.3645,-394.7,-827.6,1.3632,9.6,48.6,-0.0000,22.9,137.9,-0.0052,139.6,5.8,0,0.0,0.0,0.0000
0.0604,0.0580,2.4,0,-393.9,-828.0,1.3669,-394.6,-827.1,1.3632,11.4,57.2,0.0000,22.7,146.3,-0.0148,147.9,7.4,0,0.0,0.0,0.0000
0.0683,0.0659,2.4,0,-393.6,-828.2,1.3628,-394.5,-826.7,1.3632,13.0,64.6,0.0000,22.5,156.2,0.0016,157.4,10.2,0,0.0,0.0,0.0000
0.0769,0.0749,1.9,0,-393.3,-827.9,1.3630,-394.4,-826.0,1.3632,14.8,73.3,0.0000,23.3,165.3,0.0005,166.6,11.3,0,0.0,0.0,0.0000
0.0845,0.0833,1.2,0,-393.4,-827.7,1.3645,-394.3,-825.4,1.3632,16.8,81.7,0.0000,25.0,174.0,-0.0055,175.4,11.2,0,0.0,0.0,0.0000
0.0927,0.0915,1.2,0,-393.5,-827.5,1.3680,-394.1,-824.7,1.3632,18.2,89.8,-0.0000,24.9,184.4,-0.0192,185.7,12.8,0,0.0,0.0,0.0000
0.1003,0.0915,8.9,0,-393.5,-827.5,1.3680,-394.1,-824.7,1.3632,18.2,89.8,-0.0000,25.2,194.5,-0.0192,195.6,14.5,0,0.0,0.0,0.0000
0.1085,0.1082,0.3,0,-393.0,-826.6,1.3763,-393.8,-823.1,1.3632,20.1,106.0,0.0000,25.4,202.2,-0.0524,203.3,14.2,0,0.0,0.0,0.0000
0.1167,0.1166,0.1,0,-392.4,-826.2,1.3833,-393.6,-822.1,1.3632,21.1,114.6,-0.0000,24.8,211.5,-0.0806,212.5,15.0,0,0.0,0.0,0.0000
0.1241,0.1166,7.5,0,-392.4,-826.2,1.3833,-393.6,-822.1,1.3632,21.1,114.6,-0.0000,25.4,222.0,-0.0806,222.9,16.4,0,0.0,0.0,0.0000
0.1320,0.1319,0.1,0,-391.6,-825.8,1.3997,-393.3,-820.2,1.3632,24.0,130.1,-0.0000,23.7,232.3,-0.1461,232.9,16.2,0,0.0,0.0,0.0000
0.1400,0.1345,5.4,0,-391.2,-825.4,1.3930,-393.2,-819.9,1.3632,24.5,132.7,-0.0000,21.8,242.1,-0.1193,242.1,21.4,0,0.0,0.0,0.0000
0.1485,0.1419,6.6,0,-391.2,-824.5,1.4119,-393.1,-818.9,1.3632,24.9,139.9,0.0000,21.7,251.7,-0.1949,252.0,18.4,0,0.0,0.0,0.0000
0.1570,0.1507,6.3,0,-391.1,-823.9,1.4122,-392.8,-817.6,1.3632,24.9,148.6,-0.0000,21.4,261.9,-0.1963,262.0,20.2,0,0.0,0.0,0.0000
0.1637,0.1614,2.2,0,-390.6,-822.7,1.4060,-392.6,-816.0,1.3632,26.6,159.0,-0.0000,20.0,267.9,-0.1715,267.5,24.2,0,0.0,0.0,0.0000
0.1721,0.1677,4.4,0,-390.3,-822.0,1.4061,-392.4,-815.0,1.3632,27.5,165.0,0.0000,18.9,279.2,-0.1716,278.5,27.2,0,0.0,0.0,0.0000
0.1809,0.1761,4.8,0,-389.9,-821.1,1.4107,-392.2,-813.5,1.3632,27.0,173.9,-0.0000,17.6,290.5,-0.1901,289.6,28.9,0,0.0,0.0,0.0000
0.1877,0.1845,3.2,0,-388.1,-820.1,1.4189,-391.9,-812.0,1.3632,26.7,182.8,0.0000,11.5,297.8,-0.2228,296.1,33.7,0,0.0,0.0,0.0000
0.1966,0.1952,1.5,0,-387.3,-819.6,1.4249,-391.6,-810.0,1.3632,28.0,192.9,0.0000,8.6,310.3,-0.2471,308.2,36.6,0,0.0,0.0,0.0000
0.2045,0.2014,3.1,0,-386.8,-818.4,1.4294,-391.5,-808.8,1.3632,28.5,199.1,-0.0000,6.0,319.2,-0.2648,316.8,39.1,0,0.0,0.0,0.0000
0.2124,0.2100,2.4,0,-385.9,-817.0,1.4317,-391.2,-807.1,1.3632,28.6,208.1,0.0000,2.1,327.8,-0.2740,324.9,43.3,0,0.0,0.0,0.0000
0.2205,0.2180,2.5,0,-385.7,-815.5,1.4292,-391.0,-805.4,1.3632,28.7,216.4,-0.0000,0.1,337.2,-0.2640,333.9,47.5,0,0.0,0.0,0.0000
0.2282,0.2180,10.2,0,-385.7,-815.5,1.4292,-391.0,-805.4,1.3632,28.7,216.4,-0.0000,-1.2,350.5,-0.2640,346.8,50.7,0,0.0,0.0,0.0000
0.2357,0.2344,1.2,0,-384.4,-812.5,1.4390,-390.5,-801.7,1.3632,26.6,233.2,0.0000,-6.5,353.6,-0.3034,349.7,52.9,0,0.0,0.0,0.0000
0.2449,0.2435,1.5,0,-383.3,-810.1,1.4412,-390.3,-799.5,1.3632,26.1,241.6,0.0000,-11.9,362.0,-0.3123,357.5,58.5,0,0.0,0.0,0.0000
0.2521,0.2505,1.5,0,-382.4,-808.4,1.4452,-390.1,-797.8,1.3632,25.5,248.7,0.0000,-16.7,370.0,-0.3281,365.0,63.0,0,0.0,0.0,0.0000
0.2600,0.2505,9.5,0,-382.4,-808.4,1.4452,-390.1,-797.8,1.3632,25.5,248.7,0.0000,-19.1,384.3,-0.3281,378.9,67.1,0,0.0,0.0,0.0000
0.2682,0.2626,5.6,0,-381.3,-807.2,1.4490,-389.8,-794.7,1.3632,24.4,261.9,-0.0000,-25.6,395.5,-0.3435,389.5,73.5,0,0.0,0.0,0.0000
0.2764,0.2688,7.6,0,-379.8,-805.2,1.4452,-389.7,-793.1,1.3632,23.6,268.0,0.0000,-33.0,404.4,-0.3284,397.1,83.4,0,0.0,0.0,0.0000
0.2837,0.2778,5.9,0,-380.1,-802.5,1.4548,-389.5,-790.6,1.3632,22.3,276.8,-0.0000,-34.7,409.4,-0.3666,402.7,81.9,0,0.0,0.0,0.0000
0.2924,0.2859,6.5,0,-379.5,-800.2,1.4278,-389.3,-788.3,1.3632,20.5,284.9,0.0000,-39.8,418.2,-0.2584,408.3,99.0,0,0.0,0.0,0.0000
0.2999,0.2955,4.4,0,-379.0,-797.7,1.4385,-389.1,-785.6,1.3632,18.3,294.5,-0.0000,-44.8,425.3,-0.3015,415.7,100.5,0,0.0,0.0,0.0000
0.3087,0.3024,6.3,0,-378.5,-794.9,1.4240,-389.0,-783.5,1.3632,16.5,301.8,-0.0000,-50.5,433.8,-0.2434,421.8,113.4,0,0.0,0.0,0.0000
0.3158,0.3111,4.6,0,-377.9,-792.0,1.4310,-388.9,-780.8,1.3632,14.2,311.2,0.0000,-56.6,433.6,-0.2712,421.5,116.5,0,0.0,0.0,0.0000
0.3241,0.3195,4.6,0,-377.5,-788.9,1.4186,-388.7,-778.2,1.3632,11.9,319.3,-0.0000,-62.7,436.4,-0.2218,421.8,128.1,0,0.0,0.0,0.0000
0.3322,0.3289,3.3,0,-377.2,-785.7,1.4231,-388.6,-775.2,1.3632,9.5,328.3,-0.0000,-67.4,433.7,-0.2396,419.1,130.5,0,0.0,0.0,0.0000
0.3401,0.3366,3.5,0,-376.9,-782.5,1.4179,-388.6,-772.6,1.3632,6.4,336.5,0.0000,-72.4,432.0,-0.2191,415.9,137.3,0,0.0,0.0,0.0000
0.3487,0.3451,3.6,0,-374.9,-779.1,1.4056,-388.5,-769.7,1.3632,3.2,345.4,0.0000,-82.5,429.7,-0.1696,410.3,152.0,0,0.0,0.0,0.0000
0.3558,0.3534,2.5,0,-375.0,-775.8,1.4037,-388.5,-766.8,1.3632,-0.5,353.7,-0.0000,-85.5,426.7,-0.1621,406.5,155.3,0,0.0,0.0,0.0000
0.3641,0.3618,2.3,0,-373.9,-772.1,1.4069,-388.5,-763.8,1.3632,-4.1,362.2,0.0000,-93.5,424.1,-0.1748,403.2,161.4,0,0.0,0.0,0.0000
0.3722,0.3698,2.4,0,-374.7,-768.5,1.3899,-388.6,-760.9,1.3632,-7.4,369.8,0.0000,-95.6,421.8,-0.1069,397.7,169.9,0,0.0,0.0,0.0000
0.3799,0.3787,1.2,0,-373.9,-765.2,1.3846,-388.7,-757.5,1.3632,-11.4,378.5,-0.0000,-102.3,420.0,-0.0860,393.8,178.3,0,0.0,0.0,0.0000
0.3879,0.3868,1.2,0,-374.4,-760.9,1.3797,-388.8,-754.4,1.3632,-15.5,387.5,-0.0000,-105.4,415.6,-0.0660,388.0,182.5,0,0.0,0.0,0.0000
0.3959,0.3958,0.1,0,-373.9,-757.6,1.3749,-388.9,-750.9,1.3632,-20.5,394.7,-0.0000,-111.6,414.7,-0.0469,385.0,190.2,0,0.0,0.0,0.0000
0.4048,0.3958,9.0,0,-373.9,-757.6,1.3749,-388.9,-750.9,1.3632,-20.5,394.7,-0.0000,-116.9,424.9,-0.0469,394.0,197.4,0,0.0,0.0,0.0000
0.4120,0.4056,6.4,0,-374.2,-753.5,1.3714,-389.2,-747.0,1.3632,-27.2,398.9,-0.0000,-120.3,420.2,-0.0329,388.0,201.2,0,0.0,0.0,0.0000
0.4204,0.4128,7.6,0,-373.9,-748.9,1.3718,-389.4,-744.1,1.3632,-31.1,399.8,-0.0000,-126.1,415.3,-0.0346,382.2,205.7,0,0.0,0.0,0.0000
0.4288,0.4210,7.8,0,-374.2,-745.1,1.3763,-389.7,-740.9,1.3632,-35.2,398.9,-0.0000,-130.8,413.5,-0.0527,380.4,208.2,0,0.0,0.0,0.0000
0.4365,0.4294,7.1,0,-375.1,-740.3,1.3754,-390.0,-737.5,1.3632,-39.5,398.3,-0.0000,-133.3,407.6,-0.0490,374.0,209.9,0,0.0,0.0,0.0000
0.4443,0.4367,7.6,0,-375.1,-736.1,1.3728,-390.3,-734.6,1.3632,-43.0,397.3,0.0000,-138.6,402.6,-0.0387,367.5,215.1,0,0.0,0.0,0.0000
0.4528,0.4464,6.3,0,-375.4,-732.8,1.3775,-390.7,-730.8,1.3632,-48.1,396.8,0.0000,-143.6,401.5,-0.0573,366.4,218.1,0,0.0,0.0,0.0000
0.4602,0.4547,5.4,0,-376.1,-727.5,1.3733,-391.1,-727.5,1.3632,-52.5,396.5,-0.0000,-145.9,393.8,-0.0406,357.5,220.3,0,0.0,0.0,0.0000
0.4686,0.4631,5.5,0,-376.5,-724.3,1.3899,-391.6,-724.1,1.3632,-57.0,395.8,-0.0000,-150.1,393.2,-0.1071,359.8,218.4,0,0.0,0.0,0.0000
0.4762,0.4717,4.6,0,-376.6,-719.8,1.3729,-392.1,-720.8,1.3632,-61.6,394.9,0.0000,-155.2,387.7,-0.0389,349.6,228.4,0,0.0,0.0,0.0000
0.4848,0.4802,4.6,0,-377.2,-715.9,1.3777,-392.6,-717.4,1.3632,-66.1,394.6,-0.0000,-159.5,385.1,-0.0583,347.3,230.4,0,0.0,0.0,0.0000
0.4921,0.4887,3.3,0,-377.4,-712.4,1.3921,-393.2,-714.0,1.3632,-70.7,394.3,-0.0000,-164.8,381.5,-0.1157,346.1,230.0,0,0.0,0.0,0.0000
0.5008,0.4973,3.6,0,-378.7,-707.5,1.3824,-393.9,-710.7,1.3632,-74.9,392.9,0.0000,-167.5,375.2,-0.0770,337.2,234.8,0,0.0,0.0,0.0000
0.5091,0.5062,2.8,0,-379.6,-703.1,1.3958,-394.5,-707.2,1.3632,-79.5,391.8,-0.0000,-170.8,371.6,-0.1306,336.2,232.9,0,0.0,0.0,0.0000
0.5165,0.5142,2.3,0,-380.6,-699.1,1.3729,-395.2,-704.0,1.3632,-83.8,391.3,-0.0000,-173.3,367.5,-0.0391,326.3,242.2,0,0.0,0.0,0.0000
0.5246,0.5221,2.5,0,-382.1,-694.4,1.3817,-395.9,-700.9,1.3632,-88.1,390.5,-0.0000,-174.5,360.7,-0.0740,321.4,239.2,0,0.0,0.0,0.0000
0.5323,0.5309,1.4,0,-383.4,-690.9,1.4002,-396.7,-697.5,1.3632,-93.2,388.8,0.0000,-176.0,357.4,-0.1483,322.3,234.1,0,0.0,0.0,0.0000
0.5399,0.5309,9.0,0,-383.4,-690.9,1.4002,-396.7,-697.5,1.3632,-93.2,388.8,0.0000,-182.8,364.7,-0.1483,328.4,242.0,0,0.0,0.0,0.0000
0.5488,0.5475,1.2,0,-386.3,-681.6,1.3950,-398.3,-691.1,1.3632,-101.0,387.0,0.0000,-181.9,347.0,-0.1276,309.9,239.8,0,0.0,0.0,0.0000
0.5559,0.5475,8.4,0,-386.3,-681.6,1.3950,-398.3,-691.1,1.3632,-101.0,387.0,0.0000,-187.3,352.5,-0.1276,314.3,246.0,0,0.0,0.0,0.0000
0.5637,0.5560,7.7,0,-387.0,-678.3,1.3916,-399.2,-687.8,1.3632,-105.1,386.0,-0.0000,-191.3,350.3,-0.1139,310.6,250.7,0,0.0,0.0,0.0000
0.5717,0.5653,6.4,0,-389.0,-673.9,1.3884,-400.2,-684.2,1.3632,-109.8,384.9,-0.0000,-191.9,344.7,-0.1008,304.2,251.2,0,0.0,0.0,0.0000
0.5806,0.5730,7.6,0,-390.7,-670.5,1.4024,-401.0,-681.3,1.3632,-114.0,383.5,0.0000,-193.9,343.3,-0.1570,306.0,248.7,0,0.0,0.0,0.0000
0.5882,0.5815,6.7,0,-392.3,-665.9,1.3937,-402.0,-678.0,1.3632,-119.0,381.3,0.0000,-195.5,336.5,-0.1223,296.8,251.7,0,0.0,0.0,0.0000
0.5966,0.5902,6.4,0,-394.0,-661.4,1.3903,-403.1,-674.7,1.3632,-123.5,380.4,-0.0000,-197.8,330.8,-0.1087,289.9,254.0,0,0.0,0.0,0.0000
0.6045,0.5982,6.3,0,-395.6,-658.5,1.3822,-404.1,-671.7,1.3632,-127.5,380.1,-0.0000,-200.4,328.4,-0.0762,285.0,258.5,0,0.0,0.0,0.0000
0.6127,0.6070,5.8,0,-397.7,-653.9,1.3933,-405.2,-668.3,1.3632,-131.4,378.1,-0.0000,-201.8,321.7,-0.1207,281.0,255.4,0,0.0,0.0,0.0000
0.6199,0.6155,4.4,0,-399.6,-650.6,1.3729,-406.3,-665.1,1.3632,-134.9,376.1,-0.0000,-201.6,318.6,-0.0389,272.8,260.3,0,0.0,0.0,0.0000
0.6284,0.6238,4.6,0,-401.6,-646.4,1.3735,-407.5,-662.0,1.3632,-139.7,374.4,0.0000,-202.5,314.2,-0.0415,268.4,260.2,0,0.0,0.0,0.0000
0.6360,0.6324,3.6,0,-404.3,-642.2,1.3862,-408.7,-658.8,1.3632,-144.7,372.7,0.0000,-201.6,307.8,-0.0922,265.5,254.7,0,0.0,0.0,0.0000
0.6440,0.6439,0.1,0,-404.7,-638.9,1.3890,-410.4,-654.5,1.3632,-150.1,370.6,0.0000,-208.0,304.7,-0.1035,262.1,259.6,0,0.0,0.0,0.0000
0.6524,0.6489,3.5,0,-407.0,-635.8,1.3656,-411.2,-652.7,1.3632,-152.4,369.8,-0.0000,-209.2,302.7,-0.0096,253.7,266.5,0,0.0,0.0,0.0000
0.6608,0.6582,2.6,0,-408.8,-631.6,1.3566,-412.6,-649.2,1.3632,-156.9,368.1,0.0000,-211.8,297.3,0.0262,245.5,270.2,0,0.0,0.0,0.0000
0.6686,0.6661,2.6,0,-411.8,-627.8,1.3515,-413.8,-646.3,1.3632,-160.6,366.7,-0.0000,-210.2,291.9,0.0465,239.2,268.7,0,0.0,0.0,0.0000
0.6758,0.6746,1.2,0,-413.4,-624.8,1.3528,-415.2,-643.2,1.3632,-164.7,364.9,-0.0000,-212.1,288.8,0.0414,236.1,269.6,0,0.0,0.0,0.0000
0.6841,0.6829,1.2,0,-416.2,-620.5,1.3571,-416.6,-640.2,1.3632,-168.8,362.9,0.0000,-211.3,283.1,0.0243,231.8,266.5,0,0.0,0.0,0.0000
0.6928,0.6914,1.4,0,-418.7,-618.0,1.3361,-418.1,-637.1,1.3632,-173.9,360.1,0.0000,-211.7,283.0,0.1083,226.0,271.7,0,0.0,0.0,0.0000
0.6999,0.6998,0.1,0,-420.3,-614.3,1.3422,-419.5,-634.1,1.3632,-177.9,358.0,-0.0000,-213.9,277.1,0.0836,221.4,271.2,0,0.0,0.0,0.0000
0.7083,0.7082,0.1,0,-423.0,-610.7,1.3370,-421.0,-631.1,1.3632,-180.7,356.8,0.0000,-214.4,272.7,0.1048,215.6,271.8,0,0.0,0.0,0.0000
0.7170,0.7169,0.1,0,-424.6,-607.2,1.3318,-422.6,-628.0,1.3632,-184.6,354.8,0.0000,-218.4,268.5,0.1253,209.2,275.7,0,0.0,0.0,0.0000
0.7248,0.7169,8.0,0,-424.6,-607.2,1.3318,-422.6,-628.0,1.3632,-184.6,354.8,0.0000,-226.5,274.2,0.1253,212.8,284.9,0,0.0,0.0,0.0000
0.7317,0.7254,6.2,0,-427.5,-604.8,1.3314,-424.2,-625.0,1.3632,-189.1,352.4,0.0000,-224.8,272.6,0.1272,211.5,283.0,0,0.0,0.0,0.0000
0.7405,0.7332,7.3,0,-429.6,-601.1,1.3221,-425.7,-622.2,1.3632,-192.9,350.4,0.0000,-227.8,268.5,0.1644,204.2,286.9,0,0.0,0.0,0.0000
0.7483,0.7461,2.3,0,-432.2,-598.8,1.3131,-428.2,-617.8,1.3632,-199.2,347.2,-0.0000,-227.5,267.1,0.2001,200.3,288.0,0,0.0,0.0,0.0000
0.7558,0.7503,5.4,0,-434.1,-595.8,1.3215,-429.1,-616.3,1.3632,-201.2,345.9,0.0000,-229.0,263.6,0.1668,198.9,287.0,0,0.0,0.0,0.0000
0.7648,0.7593,5.5,0,-437.6,-592.5,1.3115,-430.9,-613.2,1.3632,-205.4,342.9,0.0000,-228.1,260.3,0.2067,193.1,287.2,0,0.0,0.0,0.0000
0.7718,0.7674,4.4,0,-439.4,-590.4,1.3058,-432.6,-610.4,1.3632,-208.7,341.1,-0.0000,-230.0,258.8,0.2295,189.5,289.7,0,0.0,0.0,0.0000
0.7806,0.7760,4.6,0,-441.2,-588.0,1.3154,-434.4,-607.5,1.3632,-212.0,339.3,-0.0000,-234.4,257.1,0.1911,189.5,291.7,0,0.0,0.0,0.0000
0.7878,0.7844,3.4,0,-444.9,-585.1,1.2999,-436.2,-604.7,1.3632,-216.0,336.6,-0.0000,-231.1,252.8,0.2532,181.7,290.3,0,0.0,0.0,0.0000
0.7965,0.7931,3.5,0,-447.0,-582.0,1.3176,-438.1,-601.7,1.3632,-220.0,334.0,0.0000,-233.6,249.7,0.1820,183.3,288.7,0,0.0,0.0,0.0000
0.8044,0.8007,3.7,0,-450.3,-579.3,1.2986,-439.8,-599.2,1.3632,-223.7,331.3,0.0000,-232.1,246.9,0.2583,175.4,289.9,0,0.0,0.0,0.0000
0.8123,0.8098,2.5,0,-452.1,-577.4,1.3002,-441.8,-596.2,1.3632,-227.9,328.2,-0.0000,-235.1,246.6,0.2520,174.8,292.4,0,0.0,0.0,0.0000
0.8205,0.8182,2.3,0,-454.3,-575.4,1.3274,-443.8,-593.5,1.3632,-231.8,326.3,-0.0000,-237.4,246.1,0.1432,181.6,289.7,0,0.0,0.0,0.0000
