# vision_rec team=blue id=15 addr=224.5.23.2:10006
arrival_mono_ns,t_capture_s,t_sent_s,camera,x_mm,y_mm,theta_rad,confidence
23537215616678,1790087516.413530,1790087516.417725,0,-795.15,147.80,-1.19278,0.803
23537421720136,1790087516.523398,1790087516.527689,0,-823.96,131.04,-1.28480,0.862
23537421778117,1790087516.531861,1790087516.536141,0,-827.89,129.77,-1.31231,0.901
23537421877126,1790087516.540303,1790087516.544438,0,-830.74,128.76,-1.32124,0.770
23537421883894,1790087516.548733,1790087516.552971,0,-833.77,127.90,-1.33206,0.764
23537421890050,1790087516.557206,1790087516.561474,0,-836.87,127.95,-1.33416,0.793
23537421896516,1790087516.565658,1790087516.570032,0,-840.51,127.42,-1.35167,0.887
23537421901725,1790087516.574111,1790087516.578350,0,-843.32,127.18,-1.36000,0.829
23537421908219,1790087516.582505,1790087516.586582,0,-846.93,126.47,-1.36282,0.887
23537421913529,1790087516.591001,1790087516.595048,0,-850.23,126.20,-1.37783,0.831
23537421942685,1790087516.599485,1790087516.603835,0,-853.68,126.09,-1.38466,0.823
23537421949065,1790087516.607885,1790087516.612120,0,-856.61,125.51,-1.38783,0.813
23537421954965,1790087516.616322,1790087516.620371,0,-861.01,125.67,-1.40373,0.817
23537517405961,1790087516.650153,1790087516.654235,0,-876.39,123.13,-1.42594,0.878
23537517483118,1790087516.658591,1790087516.662549,0,-880.48,123.11,-1.43832,0.844
23537517492193,1790087516.667067,1790087516.670993,0,-885.26,122.92,-1.44029,0.835
23537517498621,1790087516.675483,1790087516.681838,0,-888.41,122.86,-1.44714,0.803
23537517504748,1790087516.684112,1790087516.688387,0,-892.59,122.75,-1.44659,0.834
23537517510044,1790087516.692454,1790087516.696774,0,-895.98,122.84,-1.44296,0.726
23537517515372,1790087516.700855,1790087516.705131,0,-901.34,122.80,-1.45496,0.773
23537517521502,1790087516.709314,1790087516.715423,0,-906.03,123.16,-1.45695,0.857
23537517526876,1790087516.717655,1790087516.721872,0,-909.35,122.86,-1.45806,0.796
23537517532744,1790087516.726239,1790087516.730425,0,-914.42,122.71,-1.45017,0.799
23537616205667,1790087516.734642,1790087516.738596,0,-919.02,123.07,-1.44536,0.829
23537616264581,1790087516.743091,1790087516.749471,0,-922.78,123.18,-1.44152,0.775
23537616273110,1790087516.751616,1790087516.755791,0,-927.95,122.86,-1.44570,0.805
23537616279253,1790087516.759953,1790087516.764285,0,-931.66,123.55,-1.42865,0.835
23537616284544,1790087516.768512,1790087516.772747,0,-936.45,123.35,-1.42119,0.746
23537616289748,1790087516.777026,1790087516.783450,0,-939.77,123.88,-1.41487,0.845
23537616295945,1790087516.785426,1790087516.789661,0,-944.17,125.11,-1.38886,0.742
23537622760891,1790087516.793788,1790087516.798171,0,-949.35,124.53,-1.38152,0.819
23537622791507,1790087516.802266,1790087516.807159,0,-951.57,125.59,-1.36634,0.805
23537622799268,1790087516.810893,1790087516.816814,0,-956.39,125.04,-1.35841,0.791
23537622805013,1790087516.819220,1790087516.823432,0,-959.54,125.00,-1.32151,0.771
23537721492927,1790087516.827570,1790087516.831565,0,-963.82,124.93,-1.32586,0.834
23537721545215,1790087516.836061,1790087516.840229,0,-966.46,126.42,-1.30281,0.763
23537721553698,1790087516.844797,1790087516.849972,0,-971.42,126.54,-1.29773,0.749
23537721560014,1790087516.852917,1790087516.856927,0,-974.60,126.97,-1.29449,0.755
23537721565751,1790087516.861374,1790087516.865336,0,-978.77,127.49,-1.28741,0.790
23537721571069,1790087516.869824,1790087516.873783,0,-982.73,127.98,-1.29301,0.805
23537721576698,1790087516.878555,1790087516.883652,0,-985.95,128.54,-1.28783,0.787
23537721581883,1790087516.886710,1790087516.891055,0,-990.68,128.78,-1.28070,0.809
23537721587472,1790087516.895193,1790087516.899354,0,-993.39,130.09,-1.28026,0.765
23537721612718,1790087516.903654,1790087516.907826,0,-997.44,129.83,-1.27504,0.706
23537721618198,1790087516.912177,1790087516.916921,0,-1003.53,131.67,-1.28310,0.717
23537721624882,1790087516.920459,1790087516.924600,0,-1004.58,132.15,-1.26969,0.743
23537828364842,1790087516.928960,1790087516.933208,0,-1009.24,132.73,-1.26970,0.680
23537828426426,1790087516.937402,1790087516.941364,0,-1012.05,133.81,-1.27381,0.766
23537828435957,1790087516.945871,1790087516.950428,0,-1017.06,134.68,-1.26487,0.741
23537828458193,1790087516.954343,1790087516.958709,0,-1019.37,135.67,-1.26910,0.779
23537828463791,1790087516.962706,1790087516.966805,0,-1021.71,135.68,-1.23784,0.714
23537828469330,1790087516.971219,1790087516.975148,0,-1025.18,136.04,-1.24609,0.755
23537828474880,1790087516.979769,1790087516.984163,0,-1029.17,136.63,-1.23015,0.749
23537828480014,1790087516.988138,1790087516.992180,0,-1032.41,136.91,-1.23349,0.736
23537828485180,1790087516.996537,1790087517.000872,0,-1033.09,138.11,-1.20792,0.793
23537828490403,1790087517.005006,1790087517.008950,0,-1035.87,139.14,-1.17654,0.708
23537828495967,1790087517.013585,1790087517.017597,0,-1038.93,139.63,-1.17692,0.778
23537828502011,1790087517.021909,1790087517.025785,0,-1040.22,140.69,-1.17428,0.774
23537926349878,1790087517.030406,1790087517.034350,0,-1042.71,141.06,-1.16474,0.709
23537926405773,1790087517.038817,1790087517.043189,0,-1044.47,142.03,-1.16693,0.784
23537926414325,1790087517.047390,1790087517.051623,0,-1046.94,142.33,-1.17604,0.815
23537926439962,1790087517.055708,1790087517.059688,0,-1051.09,143.18,-1.18204,0.742
23537926446368,1790087517.064138,1790087517.068137,0,-1050.52,143.61,-1.17806,0.717
23537926451990,1790087517.072583,1790087517.076635,0,-1052.35,145.77,-1.19663,0.725
23537926457461,1790087517.081233,1790087517.085356,0,-1053.87,146.77,-1.20218,0.803
23537926462630,1790087517.089506,1790087517.093782,0,-1054.90,147.73,-1.21324,0.760
23537926468559,1790087517.097942,1790087517.101931,0,-1056.92,148.55,-1.23137,0.723
23537926485910,1790087517.106401,1790087517.110684,0,-1058.56,149.47,-1.26073,0.714
23537926491522,1790087517.114788,1790087517.119082,0,-1060.53,150.65,-1.28322,0.740
23537926500647,1790087517.123287,1790087517.127465,0,-1062.06,151.31,-1.29386,0.696
23538029226664,1790087517.140184,1790087517.144211,0,-1064.91,154.34,-1.33922,0.782
23538029286849,1790087517.148590,1790087517.152672,0,-1066.37,154.76,-1.33503,0.761
23538029295076,1790087517.157096,1790087517.161099,0,-1067.38,155.27,-1.33331,0.759
23538029301681,1790087517.165459,1790087517.169592,0,-1069.47,156.25,-1.34219,0.745
23538029307746,1790087517.174008,1790087517.178344,0,-1071.23,157.84,-1.35733,0.765
23538029313297,1790087517.182403,1790087517.186406,0,-1071.97,159.59,-1.35471,0.765
23538029318846,1790087517.190883,1790087517.194846,0,-1073.36,160.41,-1.33075,0.707
23538029324161,1790087517.199356,1790087517.203359,0,-1074.40,161.49,-1.31799,0.719
23538029329641,1790087517.207820,1790087517.212249,0,-1076.38,162.26,-1.31234,0.714
23538029334719,1790087517.216209,1790087517.220287,0,-1079.51,162.73,-1.31017,0.740
23538029341257,1790087517.224680,1790087517.229024,0,-1079.12,163.71,-1.28256,0.801
23538126154241,1790087517.233180,1790087517.237337,0,-1080.10,165.76,-1.25783,0.767
23538126217135,1790087517.241595,1790087517.245985,0,-1082.02,167.39,-1.23962,0.719
23538126236152,1790087517.250009,1790087517.253980,0,-1085.49,169.20,-1.24381,0.682
23538126242487,1790087517.258490,1790087517.262412,0,-1087.04,170.42,-1.24199,0.717
23538127851580,1790087517.266940,1790087517.271138,0,-1086.34,172.38,-1.23483,0.771
23538127864799,1790087517.275376,1790087517.279591,0,-1087.18,174.88,-1.21346,0.785
23538127871233,1790087517.283817,1790087517.288071,0,-1089.25,175.97,-1.21452,0.734
23538129172497,1790087517.292275,1790087517.296258,0,-1093.62,177.76,-1.24575,0.679
23538129202435,1790087517.300748,1790087517.305065,0,-1092.06,180.80,-1.24178,0.759
23538130911732,1790087517.309195,1790087517.314063,0,-1093.09,182.01,-1.23129,0.660
23538130920830,1790087517.317605,1790087517.321720,0,-1095.28,184.52,-1.25005,0.632
23538130926838,1790087517.326126,1790087517.330477,0,-1098.52,187.41,-1.24524,0.685
23538132023760,1790087517.334491,1790087517.338786,0,-1098.60,188.69,-1.26171,0.711
23538228119200,1790087517.343000,1790087517.347801,0,-1100.07,191.26,-1.27313,0.752
23538228176504,1790087517.351428,1790087517.355550,0,-1104.24,193.70,-1.26620,0.720
23538228184806,1790087517.359884,1790087517.363916,0,-1105.55,194.91,-1.26204,0.751
23538229299163,1790087517.368333,1790087517.372320,0,-1109.04,198.10,-1.27893,0.678
23538229309585,1790087517.376802,1790087517.380911,0,-1111.15,200.31,-1.26075,0.754
23538231035776,1790087517.385254,1790087517.389373,0,-1111.47,202.13,-1.24096,0.678
23538231049058,1790087517.393656,1790087517.397889,0,-1114.48,204.96,-1.25646,0.747
23538231055627,1790087517.402128,1790087517.406044,0,-1118.29,207.32,-1.24050,0.720
23538232755695,1790087517.410572,1790087517.414704,0,-1120.57,208.26,-1.23324,0.710
23538232788403,1790087517.418984,1790087517.423281,0,-1123.10,210.40,-1.23740,0.675
23538232795926,1790087517.427455,1790087517.431691,0,-1125.45,213.08,-1.23181,0.677
23538233412795,1790087517.435918,1790087517.440104,0,-1127.10,215.78,-1.21597,0.739
23538331218928,1790087517.444374,1790087517.448768,0,-1128.55,217.53,-1.20305,0.755
23538331270365,1790087517.452800,1790087517.457030,0,-1128.70,222.82,-1.19590,0.730
23538331279042,1790087517.461308,1790087517.465735,0,-1133.39,223.23,-1.20466,0.762
23538331286116,1790087517.469689,1790087517.473910,0,-1136.61,225.56,-1.20080,0.698
23538333717238,1790087517.478148,1790087517.484567,0,-1138.71,228.94,-1.21038,0.769
23538333744569,1790087517.486653,1790087517.490599,0,-1142.01,230.57,-1.22051,0.735
23538333752802,1790087517.495063,1790087517.499006,0,-1146.23,233.78,-1.24203,0.699
23538333758714,1790087517.503461,1790087517.507402,0,-1145.31,236.54,-1.23723,0.688
23538335492806,1790087517.511950,1790087517.518275,0,-1147.42,239.23,-1.25738,0.689
23538335519482,1790087517.520523,1790087517.524793,0,-1151.26,240.93,-1.25915,0.597
23538335527815,1790087517.528873,1790087517.533048,0,-1153.89,243.75,-1.29583,0.694
23538336573814,1790087517.537371,1790087517.541459,0,-1154.86,247.69,-1.29625,0.719
23538433398944,1790087517.545728,1790087517.552303,0,-1158.25,249.55,-1.29488,0.634
23538433450774,1790087517.554287,1790087517.558354,0,-1160.73,252.50,-1.29821,0.749
23538433459010,1790087517.562626,1790087517.566527,0,-1164.69,256.21,-1.31184,0.705
23538433465648,1790087517.571082,1790087517.575404,0,-1166.62,257.73,-1.30004,0.741
23538435947315,1790087517.579818,1790087517.585890,0,-1168.43,261.21,-1.29922,0.737
23538436114359,1790087517.588099,1790087517.592130,0,-1170.47,264.17,-1.29900,0.716
23538437295127,1790087517.596440,1790087517.600712,0,-1175.00,267.26,-1.28720,0.671
23538437311631,1790087517.604890,1790087517.608950,0,-1175.38,270.30,-1.30177,0.653
23538439054146,1790087517.613686,1790087517.618833,0,-1177.93,272.50,-1.27209,0.592
23538439065113,1790087517.621791,1790087517.626040,0,-1181.38,275.52,-1.27219,0.660
23538439071461,1790087517.630252,1790087517.634172,0,-1184.21,278.28,-1.29450,0.695
23538439704318,1790087517.638699,1790087517.643114,0,-1186.39,281.21,-1.25501,0.687
23538535599072,1790087517.647408,1790087517.652909,0,-1187.78,284.53,-1.26957,0.712
23538535669021,1790087517.655562,1790087517.659928,0,-1189.27,287.86,-1.24935,0.761
23538535701631,1790087517.664110,1790087517.668327,0,-1191.65,290.64,-1.27377,0.717
23538536838825,1790087517.672472,1790087517.676910,0,-1193.71,293.39,-1.26522,0.708
23538536851246,1790087517.681135,1790087517.685577,0,-1192.42,295.59,-1.25916,0.662
23538538603454,1790087517.689393,1790087517.693647,0,-1194.14,298.61,-1.28293,0.704
23538538612912,1790087517.697836,1790087517.702112,0,-1196.26,302.76,-1.28540,0.719
23538538619172,1790087517.706346,1790087517.710380,0,-1198.34,304.88,-1.31567,0.627
23538540392723,1790087517.714857,1790087517.718983,0,-1198.80,307.24,-1.33635,0.690
23538540448171,1790087517.723203,1790087517.727251,0,-1199.17,310.32,-1.33609,0.691
23538540463245,1790087517.731633,1790087517.735599,0,-1198.06,312.07,-1.32651,0.693
23538541405113,1790087517.740102,1790087517.744078,0,-1198.83,316.15,-1.33698,0.633
23538638220934,1790087517.765411,1790087517.769584,0,-1200.12,324.32,-1.33705,0.758
23538639507395,1790087517.773883,1790087517.777808,0,-1202.52,328.48,-1.33758,0.664
23538639538568,1790087517.782493,1790087517.786674,0,-1201.10,329.55,-1.34599,0.678
23538641144882,1790087517.790804,1790087517.794786,0,-1200.90,332.45,-1.32871,0.643
23538641172899,1790087517.799228,1790087517.803506,0,-1201.43,335.03,-1.32438,0.672
23538641180804,1790087517.807674,1790087517.811813,0,-1201.78,337.56,-1.31307,0.694
23538642770316,1790087517.816347,1790087517.820320,0,-1201.50,341.40,-1.30735,0.720
23538642836239,1790087517.824596,1790087517.828651,0,-1201.72,344.66,-1.30490,0.730
23538642860992,1790087517.833042,1790087517.836957,0,-1201.49,347.24,-1.29317,0.711
23538644022454,1790087517.841422,1790087517.845631,0,-1201.24,351.08,-1.29505,0.668
23538739743259,1790087517.850055,1790087517.854006,0,-1202.63,354.33,-1.27190,0.697
23538739818736,1790087517.858380,1790087517.862616,0,-1200.56,356.80,-1.28062,0.707
23538741530287,1790087517.866819,1790087517.870922,0,-1201.04,358.94,-1.29113,0.712
23538741569843,1790087517.875269,1790087517.879210,0,-1200.35,362.97,-1.28406,0.688
23538741578907,1790087517.883838,1790087517.887782,0,-1200.43,365.09,-1.28939,0.700
23538743269125,1790087517.892179,1790087517.896404,0,-1201.59,367.54,-1.28819,0.657
23538743298142,1790087517.900600,1790087517.904844,0,-1200.98,371.46,-1.28916,0.684
23538743306567,1790087517.909081,1790087517.913088,0,-1201.10,373.14,-1.28810,0.657
23538744965254,1790087517.917464,1790087517.921770,0,-1199.59,376.83,-1.31340,0.673
23538744993723,1790087517.925962,1790087517.929888,0,-1198.78,379.50,-1.31191,0.695
23538745015112,1790087517.934404,1790087517.938343,0,-1195.20,384.10,-1.31022,0.685
23538745927492,1790087517.942871,1790087517.947133,0,-1195.21,385.84,-1.31630,0.654
23538745969228,1790087517.951282,1790087517.955135,0,-1194.75,389.33,-1.32626,0.678
23538843849395,1790087517.959792,1790087517.963716,0,-1194.23,392.20,-1.31361,0.729
23538843891491,1790087517.968224,1790087517.972436,0,-1194.89,396.94,-1.33828,0.717
23538843923857,1790087517.976685,1790087517.980737,0,-1192.58,399.07,-1.31412,0.772
23538843930026,1790087517.985090,1790087517.989092,0,-1191.47,403.45,-1.32518,0.679
23538845339422,1790087517.993580,1790087517.997606,0,-1192.40,406.60,-1.31584,0.643
23538845370551,1790087518.002014,1790087518.005983,0,-1189.21,411.19,-1.31068,0.641
23538845379618,1790087518.010461,1790087518.014502,0,-1188.17,414.32,-1.29960,0.695
23538847034857,1790087518.018873,1790087518.022656,0,-1188.46,418.31,-1.30190,0.697
23538847064583,1790087518.027408,1790087518.031570,0,-1189.04,422.32,-1.27969,0.710
23538847073073,1790087518.035832,1790087518.039840,0,-1187.93,425.78,-1.28555,0.691
23538847719287,1790087518.044261,1790087518.048635,0,-1187.54,429.14,-1.26396,0.684
23538944640945,1790087518.052692,1790087518.056720,0,-1187.37,433.10,-1.26683,0.721
23538944707782,1790087518.061139,1790087518.065072,0,-1186.23,437.06,-1.24476,0.677
23538946274903,1790087518.069612,1790087518.073580,0,-1185.23,441.27,-1.26044,0.716
23538946288991,1790087518.078064,1790087518.082182,0,-1182.16,444.12,-1.23553,0.686
23538946312966,1790087518.086434,1790087518.090495,0,-1180.93,448.63,-1.22205,0.621
23538948014458,1790087518.094979,1790087518.099753,0,-1180.08,451.97,-1.23720,0.658
23538948049697,1790087518.103382,1790087518.107525,0,-1180.91,456.67,-1.21661,0.697
23538948056451,1790087518.111841,1790087518.116137,0,-1179.84,460.09,-1.20234,0.665
23538949705564,1790087518.120306,1790087518.124250,0,-1175.74,464.77,-1.19192,0.746
23538949723508,1790087518.128748,1790087518.132925,0,-1175.26,467.05,-1.18453,0.718
23538949730513,1790087518.137240,1790087518.141142,0,-1173.45,471.91,-1.17849,0.602
23538950514671,1790087518.145676,1790087518.150049,0,-1172.06,474.16,-1.15397,0.617
23538950525202,1790087518.154057,1790087518.158155,0,-1170.81,478.30,-1.16800,0.637
23539048326025,1790087518.162539,1790087518.166569,0,-1170.49,482.23,-1.14561,0.685
23539048382207,1790087518.170993,1790087518.174924,0,-1168.73,485.37,-1.15362,0.691
23539048390412,1790087518.179431,1790087518.183999,0,-1166.76,489.81,-1.14236,0.734
23539048395963,1790087518.187886,1790087518.191827,0,-1167.62,493.14,-1.13247,0.667
23539050037325,1790087518.196352,1790087518.200377,0,-1163.89,496.06,-1.13418,0.643
23539050061075,1790087518.204772,1790087518.208737,0,-1163.39,499.52,-1.13905,0.652
23539050083419,1790087518.213268,1790087518.217566,0,-1161.62,503.28,-1.12407,0.742
23539051761536,1790087518.221666,1790087518.225452,0,-1161.29,507.69,-1.11590,0.652
23539051790452,1790087518.230137,1790087518.234038,0,-1161.75,512.11,-1.09432,0.696
23539051802345,1790087518.238617,1790087518.242852,0,-1158.72,515.81,-1.11123,0.676
23539054103312,1790087518.247072,1790087518.253286,0,-1157.31,519.50,-1.11315,0.642
23539149336925,1790087518.255433,1790087518.259704,0,-1155.90,522.77,-1.12088,0.692
23539149374268,1790087518.263919,1790087518.267931,0,-1155.93,526.90,-1.11685,0.652
23539151038596,1790087518.272387,1790087518.276482,0,-1154.98,531.20,-1.09672,0.701
23539151049866,1790087518.280825,1790087518.287206,0,-1154.56,533.36,-1.11056,0.657
23539151056416,1790087518.289372,1790087518.293620,0,-1151.26,535.56,-1.12863,0.673
23539152630479,1790087518.297753,1790087518.302104,0,-1147.14,537.36,-1.13513,0.776
23539152640993,1790087518.306178,1790087518.310397,0,-1147.58,541.94,-1.13502,0.692
23539152647775,1790087518.314621,1790087518.319825,0,-1147.29,545.78,-1.14649,0.666
23539154480596,1790087518.323071,1790087518.327063,0,-1146.89,547.06,-1.16645,0.613
23539154489469,1790087518.331519,1790087518.335464,0,-1145.83,549.51,-1.18852,0.691
23539154495520,1790087518.339980,1790087518.344097,0,-1140.60,552.66,-1.19066,0.654
23539155651362,1790087518.348751,1790087518.355955,0,-1139.66,554.27,-1.21316,0.633
23539252227755,1790087518.357250,1790087518.361953,0,-1140.46,556.79,-1.22204,0.668
23539252276892,1790087518.365336,1790087518.369295,0,-1137.00,558.84,-1.23014,0.629
23539252283034,1790087518.373778,1790087518.377959,0,-1134.91,561.50,-1.23347,0.685
23539253745167,1790087518.382447,1790087518.388283,0,-1132.69,564.76,-1.24666,0.724
23539253784059,1790087518.390691,1790087518.394715,0,-1132.87,567.51,-1.23164,0.645
23539255385616,1790087518.399127,1790087518.403234,0,-1131.50,569.51,-1.23510,0.688
23539255418523,1790087518.407575,1790087518.411839,0,-1127.86,570.80,-1.23218,0.696
23539255427431,1790087518.416386,1790087518.421578,0,-1125.53,573.27,-1.25889,0.721
23539257111674,1790087518.424466,1790087518.428834,0,-1124.98,576.77,-1.22687,0.651
23539257138939,1790087518.432923,1790087518.437004,0,-1120.81,578.01,-1.22250,0.662
23539257147663,1790087518.441441,1790087518.445711,0,-1118.33,581.23,-1.22201,0.598
23539258313953,1790087518.450139,1790087518.455111,0,-1116.99,582.38,-1.22351,0.666
23539258340682,1790087518.458335,1790087518.462418,0,-1114.60,584.39,-1.21952,0.676
23539355408587,1790087518.466691,1790087518.471004,0,-1113.69,587.07,-1.23072,0.681
23539355463777,1790087518.475225,1790087518.479335,0,-1109.69,587.45,-1.21837,0.675
23539355472116,1790087518.483727,1790087518.488259,0,-1107.71,589.73,-1.23478,0.729
23539355495779,1790087518.492010,1790087518.496012,0,-1105.59,591.23,-1.24922,0.766
23539357025000,1790087518.500488,1790087518.504512,0,-1102.64,592.29,-1.23468,0.682
23539357037387,1790087518.508956,1790087518.512953,0,-1099.93,593.09,-1.25905,0.667
23539357043090,1790087518.517683,1790087518.521990,0,-1099.51,595.31,-1.26942,0.617
23539358803367,1790087518.525882,1790087518.530198,0,-1095.14,595.56,-1.27492,0.686
23539358831568,1790087518.534313,1790087518.538509,0,-1093.32,596.17,-1.27579,0.659
23539358839439,1790087518.542748,1790087518.546961,0,-1090.95,597.58,-1.30828,0.662
23539360320549,1790087518.551427,1790087518.555592,0,-1086.11,597.47,-1.29008,0.755
23539360349072,1790087518.559630,1790087518.563805,0,-1085.93,600.37,-1.30157,0.632
23539360357579,1790087518.568132,1790087518.572576,0,-1084.97,602.06,-1.34080,0.679
23539458218680,1790087518.576521,1790087518.580835,0,-1083.13,602.85,-1.33498,0.649
23539458271810,1790087518.585118,1790087518.589094,0,-1080.75,603.23,-1.32429,0.708
23539458280602,1790087518.593437,1790087518.597678,0,-1074.35,606.12,-1.31814,0.675
23539460346915,1790087518.601896,1790087518.605819,0,-1073.31,606.07,-1.31745,0.727
23539460363975,1790087518.610345,1790087518.614305,0,-1073.17,607.17,-1.32079,0.688
23539460372797,1790087518.618876,1790087518.623141,0,-1067.18,608.18,-1.31448,0.698
23539463209397,1790087518.652818,1790087518.657381,0,-1059.96,613.35,-1.29614,0.637
23539463235533,1790087518.661132,1790087518.665092,0,-1056.95,614.98,-1.31082,0.633
23539560282095,1790087518.669470,1790087518.673480,0,-1052.23,615.01,-1.29766,0.682
23539560329537,1790087518.677937,1790087518.682108,0,-1049.69,617.33,-1.30766,0.632
23539560338852,1790087518.686358,1790087518.690477,0,-1046.44,620.16,-1.30508,0.686
23539560345324,1790087518.694815,1790087518.699068,0,-1045.21,620.78,-1.30373,0.704
23539562074893,1790087518.703328,1790087518.707527,0,-1044.54,622.55,-1.32034,0.696
23539562119714,1790087518.711748,1790087518.715703,0,-1039.88,623.34,-1.31563,0.665
23539562130305,1790087518.720122,1790087518.724191,0,-1035.45,625.10,-1.33768,0.750
23539563925694,1790087518.728651,1790087518.732872,0,-1033.40,626.66,-1.31936,0.686
23539563939985,1790087518.737090,1790087518.741084,0,-1031.97,628.92,-1.36608,0.656
23539563944824,1790087518.745554,1790087518.749725,0,-1027.63,630.35,-1.35169,0.648
23539564774695,1790087518.753954,1790087518.758139,0,-1025.04,631.37,-1.36341,0.689
23539564787526,1790087518.762425,1790087518.766616,0,-1024.50,633.23,-1.37204,0.649
23539662578863,1790087518.770871,1790087518.774809,0,-1019.34,634.84,-1.37994,0.628
23539662654177,1790087518.779331,1790087518.783629,0,-1017.56,635.96,-1.38814,0.683
23539662662138,1790087518.787754,1790087518.791706,0,-1017.32,637.77,-1.37581,0.691
23539662685475,1790087518.796244,1790087518.800144,0,-1010.92,639.78,-1.36900,0.672
23539664354653,1790087518.804664,1790087518.809509,0,-1009.25,640.43,-1.36131,0.662
23539664395843,1790087518.813149,1790087518.817404,0,-1005.27,644.37,-1.34813,0.673
23539664407143,1790087518.821574,1790087518.825637,0,-1002.66,645.97,-1.35323,0.728
23539666072857,1790087518.830051,1790087518.834207,0,-1002.11,647.72,-1.32805,0.679
23539666114850,1790087518.838481,1790087518.842648,0,-996.70,649.40,-1.34881,0.749
23539666122713,1790087518.846950,1790087518.850972,0,-993.83,651.37,-1.32611,0.624
23539667209600,1790087518.855367,1790087518.859435,0,-992.31,652.44,-1.31641,0.699
23539667222890,1790087518.863857,1790087518.868078,0,-990.19,656.94,-1.29293,0.835
23539763716745,1790087518.872289,1790087518.876294,0,-985.55,656.75,-1.30160,0.691
23539763773648,1790087518.880744,1790087518.885570,0,-982.51,658.17,-1.29339,0.629
23539764934641,1790087518.889140,1790087518.893207,0,-979.09,659.71,-1.29687,0.668
23539764947995,1790087518.897634,1790087518.901537,0,-977.14,660.17,-1.28562,0.715
23539766669537,1790087518.906090,1790087518.910054,0,-974.16,661.99,-1.29034,0.694
23539766697622,1790087518.914508,1790087518.918721,0,-971.34,662.00,-1.29015,0.731
23539766704533,1790087518.922973,1790087518.927197,0,-966.61,664.78,-1.28176,0.696
23539768334672,1790087518.931511,1790087518.935542,0,-964.30,664.85,-1.31361,0.712
23539768355325,1790087518.939884,1790087518.943760,0,-961.99,666.36,-1.30152,0.686
23539768362710,1790087518.948367,1790087518.952555,0,-959.87,666.93,-1.31426,0.700
23539769825008,1790087518.956752,1790087518.960750,0,-956.27,667.63,-1.33375,0.672
23539769836408,1790087518.965278,1790087518.969513,0,-954.10,667.30,-1.32974,0.678
23539867008837,1790087518.973683,1790087518.977712,0,-949.29,667.41,-1.36773,0.691
23539867066385,1790087518.982143,1790087518.986375,0,-945.35,668.61,-1.36491,0.715
23539867074614,1790087518.990508,1790087518.994567,0,-943.23,667.70,-1.37813,0.701
23539867081000,1790087518.999009,1790087519.003330,0,-942.03,668.12,-1.35164,0.661
23539869549685,1790087519.007447,1790087519.011401,0,-936.50,668.35,-1.37546,0.693
23539869599148,1790087519.015904,1790087519.020252,0,-933.10,668.06,-1.34965,0.639
23539869611520,1790087519.024357,1790087519.028593,0,-929.32,669.25,-1.34861,0.752
23539869620992,1790087519.032802,1790087519.036791,0,-926.35,669.34,-1.32643,0.659
23539871250822,1790087519.041263,1790087519.045461,0,-923.69,669.51,-1.33982,0.722
23539871281450,1790087519.049695,1790087519.055879,0,-921.15,669.74,-1.32201,0.701
23539871289236,1790087519.058140,1790087519.062123,0,-916.82,668.88,-1.32641,0.755
23539872295040,1790087519.066648,1790087519.070557,0,-912.80,668.44,-1.31378,0.687
23539872307782,1790087519.075086,1790087519.079137,0,-910.03,667.87,-1.30544,0.739
23539968897367,1790087519.083472,1790087519.090067,0,-909.45,666.94,-1.32714,0.687
23539968955547,1790087519.092070,1790087519.096259,0,-904.46,666.99,-1.31371,0.712
23539968963935,1790087519.100389,1790087519.104673,0,-900.72,666.53,-1.33594,0.763
23539971374194,1790087519.108868,1790087519.112872,0,-898.26,665.59,-1.33204,0.691
23539971406096,1790087519.117448,1790087519.123864,0,-895.20,665.04,-1.34735,0.749
23539971413746,1790087519.125760,1790087519.130199,0,-891.51,664.60,-1.34494,0.733
23539971420385,1790087519.134269,1790087519.138417,0,-888.82,662.70,-1.36191,0.733
23539973259359,1790087519.142661,1790087519.146881,0,-888.29,661.33,-1.34916,0.645
23539973290215,1790087519.151294,1790087519.157448,0,-882.97,660.65,-1.38232,0.733
23539973299107,1790087519.159679,1790087519.164003,0,-880.31,658.70,-1.36270,0.757
23539975744386,1790087519.167993,1790087519.172060,0,-876.50,658.66,-1.37544,0.711
23540071408039,1790087519.176426,1790087519.180563,0,-875.14,656.14,-1.39462,0.737
23540071470962,1790087519.185153,1790087519.190667,0,-870.24,656.92,-1.37937,0.703
23540071480150,1790087519.193347,1790087519.197438,0,-869.04,654.16,-1.38644,0.733
23540072647448,1790087519.201802,1790087519.205750,0,-865.29,653.07,-1.38852,0.805
23540072677399,1790087519.210320,1790087519.214686,0,-862.16,652.20,-1.36957,0.795
23540074326047,1790087519.218955,1790087519.224515,0,-858.22,651.51,-1.35722,0.701
23540074358476,1790087519.227170,1790087519.231564,0,-855.61,650.13,-1.36172,0.775
23540074366642,1790087519.235593,1790087519.239930,0,-852.33,648.55,-1.32491,0.742
23540076012401,1790087519.244003,1790087519.248204,0,-850.46,646.65,-1.32748,0.721
23540076075992,1790087519.252696,1790087519.257267,0,-845.65,647.27,-1.31453,0.737
23540076090997,1790087519.260938,1790087519.265173,0,-843.32,645.29,-1.30423,0.740
23540077159643,1790087519.269485,1790087519.273536,0,-842.23,643.70,-1.30241,0.710
